CH1,CH2,CH3,CH4,Ts
3.460625000e+2,3.559687500e-1,3.703125000e-1,5.984375000e-2,
3.500000000e+2,3.480000000e-1,3.703125000e-1,4.976562500e-2,
3.479375000e+2,3.481250000e-1,3.803125000e-1,4.984375000e-2,
3.501250000e+2,3.560312500e-1,3.800000000e-1,3.968750000e-2,
3.478750000e+2,3.558750000e-1,3.685937500e-1,4.000000000e-2,
3.339843750e+2,3.520312500e-1,3.400000000e-1,5.023437500e-2,
3.462968750e+2,3.599375000e-1,3.700781250e-1,4.000000000e-2,
3.417031250e+2,3.641250000e-1,3.700781250e-1,6.992187500e-2,
3.420937500e+2,3.480000000e-1,3.898437500e-1,5.007812500e-2,
3.459687500e+2,3.635000000e-1,3.632031250e-1,6.015625000e-2,
3.499375000e+2,3.531250000e-1,3.358593750e-1,4.000000000e-2,
3.440000000e+2,3.525000000e-1,3.889062500e-1,5.132812500e-2,
3.500468750e+2,3.441250000e-1,3.600000000e-1,2.000000000e-2,
3.438125000e+2,3.517500000e-1,3.700000000e-1,6.078125000e-2,
3.420468750e+2,3.519687500e-1,3.500000000e-1,4.921875000e-2,
3.440156250e+2,3.560000000e-1,3.699218750e-1,2.945312500e-2,
3.439843750e+2,3.560312500e-1,3.401562500e-1,3.039062500e-2,
3.459843750e+2,3.559375000e-1,3.603906250e-1,4.976562500e-2,
3.420937500e+2,3.599687500e-1,3.700781250e-1,9.687500000e-3,
3.437500000e+2,3.559687500e-1,3.596875000e-1,3.070312500e-2,
3.460937500e+2,3.638437500e-1,3.604687500e-1,6.992187500e-2,
3.402343750e+2,3.638750000e-1,3.699218750e-1,4.914062500e-2,
3.397968750e+2,3.519062500e-1,3.591406250e-1,4.015625000e-2,
3.420781250e+2,3.641250000e-1,3.601562500e-1,5.031250000e-2,
3.379531250e+2,3.637812500e-1,3.698437500e-1,3.906250000e-2,
3.439062500e+2,3.642500000e-1,3.497656250e-1,2.085937500e-2,
3.439531250e+2,3.679375000e-1,3.504687500e-1,6.031250000e-2,
3.461093750e+2,3.595000000e-1,3.796093750e-1,2.953125000e-2,
3.399062500e+2,3.568750000e-1,3.398437500e-1,3.015625000e-2,
3.497500000e+2,3.679062500e-1,3.704687500e-1,5.007812500e-2,
3.462656250e+2,3.601562500e-1,3.500781250e-1,4.992187500e-2,
3.477031250e+2,3.720625000e-1,3.702343750e-1,5.992187500e-2,
3.447968750e+2,3.554375000e-1,3.492187500e-1,5.992187500e-2,
3.373281250e+2,3.524687500e-1,3.603906250e-1,6.000000000e-2,
3.555625000e+2,3.595937500e-1,3.600000000e-1,4.890625000e-2,
3.429062500e+2,3.439687500e-1,3.702343750e-1,3.015625000e-2,
3.414843750e+2,3.651875000e-1,3.799218750e-1,5.070312500e-2,
3.458593750e+2,3.677187500e-1,3.700781250e-1,3.750000000e-2,
3.461875000e+2,3.601562500e-1,3.804687500e-1,2.117187500e-2,
3.420468750e+2,3.722187500e-1,4.000000000e-1,7.054687500e-2,
3.439062500e+2,3.719375000e-1,3.505468750e-1,4.000000000e-2,
3.438906250e+2,3.727500000e-1,3.683593750e-1,4.000000000e-2,
3.478437500e+2,3.491562500e-1,3.715625000e-1,5.000000000e-2,
3.482812500e+2,3.515312500e-1,3.578125000e-1,5.992187500e-2,
3.435468750e+2,3.509062500e-1,3.951562500e-1,5.968750000e-2,
3.418437500e+2,3.641562500e-1,3.928125000e-1,6.992187500e-2,
3.425156250e+2,3.637500000e-1,3.514843750e-1,5.007812500e-2,
3.458750000e+2,3.560625000e-1,3.592187500e-1,4.000000000e-2,
3.418750000e+2,3.640312500e-1,3.799218750e-1,6.000000000e-2,
3.441250000e+2,3.558750000e-1,3.795312500e-1,4.992187500e-2,
3.440312500e+2,3.560000000e-1,3.900000000e-1,6.023437500e-2,
3.437500000e+2,3.600312500e-1,3.498437500e-1,3.023437500e-2,
3.378906250e+2,3.600000000e-1,3.803906250e-1,3.984375000e-2,
3.379531250e+2,3.600312500e-1,3.800781250e-1,3.007812500e-2,
3.338437500e+2,3.599687500e-1,3.999218750e-1,2.000000000e-2,
3.342968750e+2,3.600937500e-1,3.600000000e-1,6.960937500e-2,
3.404218750e+2,3.693437500e-1,3.698437500e-1,5.148437500e-2,
3.439218750e+2,3.792500000e-1,3.900000000e-1,1.968750000e-2,
3.421250000e+2,3.588437500e-1,3.599218750e-1,5.984375000e-2,
3.436093750e+2,3.606875000e-1,3.910937500e-1,3.046875000e-2,
3.380781250e+2,3.681875000e-1,3.796875000e-1,2.945312500e-2,
3.464062500e+2,3.630312500e-1,3.905468750e-1,3.031250000e-2,
3.456562500e+2,3.521875000e-1,3.900000000e-1,2.953125000e-2,
3.440781250e+2,3.644062500e-1,3.892187500e-1,6.015625000e-2,
3.436718750e+2,3.637812500e-1,3.807031250e-1,3.015625000e-2,
3.376093750e+2,3.688125000e-1,4.003125000e-1,5.054687500e-2,
3.408437500e+2,3.757187500e-1,3.788281250e-1,3.929687500e-2,
3.480156250e+2,3.632187500e-1,3.700000000e-1,3.117187500e-2,
3.412812500e+2,3.596562500e-1,3.812500000e-1,6.007812500e-2,
3.428281250e+2,3.562812500e-1,4.103125000e-1,3.976562500e-2,
3.475000000e+2,3.645625000e-1,3.994531250e-1,4.976562500e-2,
3.376718750e+2,3.639062500e-1,4.003125000e-1,4.085937500e-2,
3.401718750e+2,3.639062500e-1,3.995312500e-1,9.921875000e-3,
3.400625000e+2,3.596875000e-1,3.799218750e-1,3.812500000e-2,
3.441562500e+2,3.601875000e-1,4.001562500e-1,4.046875000e-2,
3.416093750e+2,3.719687500e-1,3.793750000e-1,4.828125000e-2,
3.337656250e+2,3.644062500e-1,4.164062500e-1,6.898437500e-2,
3.338437500e+2,3.668437500e-1,4.050781250e-1,6.312500000e-2,
3.374531250e+2,3.721250000e-1,3.905468750e-1,3.992187500e-2,
3.455156250e+2,3.599062500e-1,3.796093750e-1,5.000000000e-2,
3.482656250e+2,3.719687500e-1,4.097656250e-1,2.984375000e-2,
3.423125000e+2,3.561875000e-1,4.200000000e-1,3.000000000e-2,
3.419375000e+2,3.634375000e-1,4.196875000e-1,2.968750000e-2,
3.418750000e+2,3.680000000e-1,3.999218750e-1,5.000000000e-2,
3.455625000e+2,3.680937500e-1,4.100000000e-1,2.953125000e-2,
3.464687500e+2,3.641875000e-1,4.104687500e-1,4.054687500e-2,
3.379687500e+2,3.639375000e-1,4.406250000e-1,5.992187500e-2,
3.458750000e+2,3.640312500e-1,4.183593750e-1,3.968750000e-2,
3.421718750e+2,3.562500000e-1,3.900000000e-1,4.000000000e-2,
3.400312500e+2,3.560625000e-1,4.213281250e-1,4.031250000e-2,
3.378750000e+2,3.640625000e-1,4.309375000e-1,7.242187500e-2,
3.439531250e+2,3.599062500e-1,4.386718750e-1,7.781250000e-2,
3.382812500e+2,3.601250000e-1,4.110937500e-1,1.945312500e-2,
3.378281250e+2,3.720000000e-1,4.520312500e-1,6.242187500e-2,
3.400937500e+2,3.640000000e-1,4.277343750e-1,5.734375000e-2,
3.378437500e+2,3.721562500e-1,4.319531250e-1,4.046875000e-2,
3.477500000e+2,3.796562500e-1,4.379687500e-1,5.976562500e-2,
3.463125000e+2,3.594375000e-1,4.210937500e-1,3.960937500e-2,
3.399843750e+2,3.645937500e-1,4.625781250e-1,4.960937500e-2,
3.438125000e+2,3.677812500e-1,4.580468750e-1,2.945312500e-2,
3.460625000e+2,3.638125000e-1,4.410156250e-1,4.046875000e-2,
3.421562500e+2,3.642500000e-1,4.702343750e-1,2.945312500e-2,
3.399531250e+2,3.637187500e-1,4.382031250e-1,3.031250000e-2,
3.418750000e+2,3.601875000e-1,4.414843750e-1,6.039062500e-2,
3.403281250e+2,3.759375000e-1,4.596093750e-1,8.007812500e-2,
3.359218750e+2,3.720000000e-1,4.400781250e-1,3.015625000e-2,
3.417968750e+2,3.560000000e-1,4.699218750e-1,4.953125000e-2,
3.400937500e+2,3.638437500e-1,4.604687500e-1,5.000000000e-2,
3.402968750e+2,3.564687500e-1,4.693750000e-1,3.000000000e-2,
3.372656250e+2,3.624687500e-1,4.618750000e-1,4.984375000e-2,
3.480156250e+2,3.722187500e-1,4.593750000e-1,4.085937500e-2,
3.354843750e+2,3.678125000e-1,4.600000000e-1,3.984375000e-2,
3.382656250e+2,3.756562500e-1,4.599218750e-1,4.976562500e-2,
3.397968750e+2,3.722812500e-1,4.703125000e-1,5.015625000e-2,
3.360781250e+2,3.756250000e-1,4.999218750e-1,4.976562500e-2,
3.443906250e+2,3.764062500e-1,4.500781250e-1,5.093750000e-2,
3.478437500e+2,3.682187500e-1,4.801562500e-1,2.968750000e-2,
3.440781250e+2,3.679062500e-1,4.606250000e-1,5.023437500e-2,
3.501093750e+2,3.761250000e-1,4.697656250e-1,1.992187500e-2,
3.477656250e+2,3.680000000e-1,4.800000000e-1,6.976562500e-2,
3.460468750e+2,3.759687500e-1,4.900781250e-1,8.000000000e-2,
3.479375000e+2,3.720625000e-1,4.500781250e-1,5.976562500e-2,
3.419062500e+2,3.759375000e-1,5.000781250e-1,7.984375000e-2,
3.420000000e+2,3.760937500e-1,4.696093750e-1,6.031250000e-2,
3.420000000e+2,3.720000000e-1,4.599218750e-1,5.070312500e-2,
3.459843750e+2,3.720000000e-1,4.704687500e-1,2.007812500e-2,
3.480625000e+2,3.719062500e-1,4.898437500e-1,2.960937500e-2,
3.500000000e+2,3.799375000e-1,4.698437500e-1,4.992187500e-2,
3.416718750e+2,3.679687500e-1,4.800781250e-1,5.000000000e-2,
3.339843750e+2,3.760312500e-1,4.800000000e-1,1.937500000e-2,
3.400625000e+2,3.720000000e-1,5.100000000e-1,6.953125000e-2,
3.439843750e+2,3.800625000e-1,4.891406250e-1,3.031250000e-2,
3.440000000e+2,3.717187500e-1,4.599218750e-1,4.000000000e-2,
3.499531250e+2,3.639062500e-1,5.001562500e-1,4.968750000e-2,
3.520937500e+2,3.639687500e-1,5.100000000e-1,6.015625000e-2,
3.420000000e+2,3.678750000e-1,4.897656250e-1,4.023437500e-2,
3.418125000e+2,3.718437500e-1,4.899218750e-1,4.992187500e-2,
3.480000000e+2,3.758437500e-1,5.102343750e-1,4.984375000e-2,
3.440312500e+2,3.799375000e-1,5.301562500e-1,4.976562500e-2,
3.400000000e+2,3.800000000e-1,5.106250000e-1,8.000000000e-2,
3.479687500e+2,3.800937500e-1,5.189843750e-1,6.039062500e-2,
3.400000000e+2,3.761562500e-1,5.131250000e-1,6.914062500e-2,
3.479218750e+2,3.732812500e-1,4.841406250e-1,8.007812500e-2,
3.479531250e+2,3.656562500e-1,4.758593750e-1,6.265625000e-2,
3.440000000e+2,3.839375000e-1,5.084375000e-1,4.000000000e-2,
3.440000000e+2,3.720625000e-1,5.010156250e-1,4.882812500e-2,
3.400000000e+2,3.798750000e-1,5.003125000e-1,6.984375000e-2,
3.381562500e+2,3.680937500e-1,4.899218750e-1,6.015625000e-2,
3.319687500e+2,3.717812500e-1,5.083593750e-1,5.062500000e-2,
3.417343750e+2,3.799687500e-1,5.195312500e-1,2.960937500e-2,
3.479375000e+2,3.759375000e-1,5.115625000e-1,6.984375000e-2,
3.480781250e+2,3.759687500e-1,4.779687500e-1,5.015625000e-2,
3.460625000e+2,3.800312500e-1,5.385156250e-1,6.984375000e-2,
3.458281250e+2,3.679062500e-1,5.208593750e-1,6.023437500e-2,
3.498750000e+2,3.720000000e-1,5.097656250e-1,6.023437500e-2,
3.481406250e+2,3.680312500e-1,5.200000000e-1,4.015625000e-2,
3.422656250e+2,3.802187500e-1,5.400000000e-1,4.007812500e-2,
3.358593750e+2,3.839062500e-1,5.298437500e-1,2.000000000e-2,
3.439843750e+2,3.760312500e-1,5.405468750e-1,4.015625000e-2,
3.360000000e+2,3.839687500e-1,5.498437500e-1,5.000000000e-2,
3.419218750e+2,3.678125000e-1,5.301562500e-1,5.007812500e-2,
3.439687500e+2,3.722187500e-1,5.200000000e-1,6.000000000e-2,
3.400000000e+2,3.762812500e-1,5.200000000e-1,5.023437500e-2,
3.439843750e+2,3.883750000e-1,5.300781250e-1,4.031250000e-2,
3.419843750e+2,3.835937500e-1,5.402343750e-1,2.984375000e-2,
3.440312500e+2,3.845312500e-1,5.500781250e-1,4.953125000e-2,
3.399687500e+2,3.918125000e-1,5.496875000e-1,4.976562500e-2,
3.457343750e+2,3.752187500e-1,5.196875000e-1,3.992187500e-2,
3.461093750e+2,3.765937500e-1,5.310156250e-1,5.992187500e-2,
3.420000000e+2,3.878437500e-1,5.500000000e-1,6.000000000e-2,
3.439531250e+2,3.758750000e-1,5.399218750e-1,6.031250000e-2,
3.440312500e+2,3.843750000e-1,5.593750000e-1,4.984375000e-2,
3.440000000e+2,3.798750000e-1,5.515625000e-1,6.078125000e-2,
3.420937500e+2,3.759062500e-1,5.396093750e-1,2.125000000e-2,
3.417500000e+2,3.839375000e-1,5.491406250e-1,3.710937500e-2,
3.480937500e+2,3.838437500e-1,5.496875000e-1,5.976562500e-2,
3.400468750e+2,3.849062500e-1,5.518750000e-1,5.898437500e-2,
3.419531250e+2,3.721875000e-1,5.400000000e-1,7.007812500e-2,
3.420000000e+2,3.757812500e-1,5.498437500e-1,5.937500000e-2,
3.420000000e+2,3.759687500e-1,5.400000000e-1,5.000000000e-2,
3.399843750e+2,3.760312500e-1,5.500781250e-1,5.007812500e-2,
3.460156250e+2,3.641562500e-1,5.602343750e-1,3.992187500e-2,
3.380468750e+2,3.716875000e-1,5.200000000e-1,3.000000000e-2,
3.419687500e+2,3.839062500e-1,5.498437500e-1,9.085937500e-2,
3.380000000e+2,3.802187500e-1,5.193750000e-1,6.937500000e-2,
3.400468750e+2,3.799062500e-1,5.206250000e-1,6.000000000e-2,
3.360312500e+2,3.800937500e-1,5.411718750e-1,7.000000000e-2,
3.440468750e+2,3.725000000e-1,5.497656250e-1,6.968750000e-2,
3.398750000e+2,3.713437500e-1,5.395312500e-1,3.968750000e-2,
3.421562500e+2,3.918750000e-1,5.405468750e-1,5.125000000e-2,
3.439218750e+2,3.880000000e-1,5.508593750e-1,5.953125000e-2,
3.419687500e+2,3.918125000e-1,5.603125000e-1,3.875000000e-2,
3.419375000e+2,3.712187500e-1,5.599218750e-1,4.273437500e-2,
3.400000000e+2,3.720000000e-1,5.596875000e-1,6.898437500e-2,
3.420781250e+2,3.725312500e-1,5.610156250e-1,2.867187500e-2,
3.442656250e+2,3.838125000e-1,5.567187500e-1,5.171875000e-2,
3.477656250e+2,3.718437500e-1,5.195312500e-1,5.875000000e-2,
3.399375000e+2,3.845937500e-1,5.539062500e-1,2.945312500e-2,
3.460625000e+2,3.837812500e-1,5.464843750e-1,5.117187500e-2,
3.417343750e+2,3.760000000e-1,5.316406250e-1,5.914062500e-2,
3.380937500e+2,3.721250000e-1,5.482031250e-1,2.929687500e-2,
3.460937500e+2,3.799062500e-1,5.107812500e-1,4.117187500e-2,
3.419218750e+2,3.640000000e-1,5.603906250e-1,8.000000000e-2,
3.379531250e+2,3.843125000e-1,5.192968750e-1,5.109375000e-2,
3.401875000e+2,3.879687500e-1,5.300000000e-1,3.000000000e-2,
3.439375000e+2,3.920625000e-1,5.300781250e-1,5.945312500e-2,
3.421093750e+2,3.726562500e-1,5.499218750e-1,8.039062500e-2,
3.480156250e+2,3.670000000e-1,5.310156250e-1,2.117187500e-2,
3.378437500e+2,3.866562500e-1,5.217968750e-1,1.898437500e-2,
3.379843750e+2,3.826562500e-1,5.074218750e-1,3.953125000e-2,
3.421875000e+2,3.714687500e-1,5.400000000e-1,5.007812500e-2,
3.500625000e+2,3.841562500e-1,5.502343750e-1,6.960937500e-2,
3.458281250e+2,3.677187500e-1,5.592968750e-1,2.921875000e-2,
3.419843750e+2,3.960625000e-1,5.197656250e-1,3.023437500e-2,
3.439531250e+2,3.842500000e-1,5.296875000e-1,3.007812500e-2,
3.459843750e+2,3.757812500e-1,5.398437500e-1,3.992187500e-2,
3.440468750e+2,3.960937500e-1,5.298437500e-1,2.992187500e-2,
3.439531250e+2,3.921875000e-1,5.500000000e-1,4.023437500e-2,
3.421875000e+2,3.881562500e-1,5.296093750e-1,5.000000000e-2,
3.378750000e+2,3.800000000e-1,5.400781250e-1,4.015625000e-2,
3.456250000e+2,3.876250000e-1,5.298437500e-1,4.976562500e-2,
3.480468750e+2,3.878750000e-1,5.400000000e-1,1.945312500e-2,
3.459687500e+2,3.800937500e-1,5.298437500e-1,4.078125000e-2,
3.460468750e+2,3.880625000e-1,5.298437500e-1,6.070312500e-2,
3.419843750e+2,3.793750000e-1,5.203906250e-1,6.976562500e-2,
3.478593750e+2,3.802500000e-1,5.597656250e-1,4.976562500e-2,
3.481093750e+2,3.840000000e-1,5.094531250e-1,5.007812500e-2,
3.442343750e+2,3.842187500e-1,5.316406250e-1,4.992187500e-2,
3.400312500e+2,3.922500000e-1,5.396875000e-1,5.007812500e-2,
3.418906250e+2,3.918125000e-1,5.192968750e-1,6.000000000e-2,
3.402031250e+2,3.839375000e-1,5.201562500e-1,3.906250000e-2,
3.397968750e+2,3.880937500e-1,5.091406250e-1,3.148437500e-2,
3.438437500e+2,3.837500000e-1,5.007812500e-1,5.937500000e-2,
3.422031250e+2,3.799687500e-1,5.303125000e-1,1.937500000e-2,
3.384531250e+2,3.846250000e-1,5.196875000e-1,5.187500000e-2,
3.338281250e+2,3.918125000e-1,5.100781250e-1,5.812500000e-2,
3.399687500e+2,3.800000000e-1,5.101562500e-1,4.085937500e-2,
3.358593750e+2,3.922187500e-1,5.200000000e-1,8.023437500e-2,
3.457656250e+2,3.880000000e-1,5.095312500e-1,4.000000000e-2,
3.420000000e+2,3.920937500e-1,5.489843750e-1,3.000000000e-2,
3.460781250e+2,3.809062500e-1,5.317187500e-1,4.000000000e-2,
3.381875000e+2,3.794375000e-1,5.280468750e-1,5.000000000e-2,
3.425625000e+2,3.833437500e-1,5.403125000e-1,4.007812500e-2,
3.418750000e+2,3.839062500e-1,5.225000000e-1,4.023437500e-2,
3.417187500e+2,3.802187500e-1,4.992187500e-1,4.000000000e-2,
3.403125000e+2,3.919375000e-1,5.200000000e-1,3.000000000e-2,
3.438437500e+2,3.800000000e-1,5.001562500e-1,5.015625000e-2,
3.377187500e+2,3.961562500e-1,5.196093750e-1,6.945312500e-2,
3.402812500e+2,3.920000000e-1,5.100000000e-1,9.007812500e-2,
3.418750000e+2,3.880312500e-1,5.101562500e-1,7.039062500e-2,
3.400781250e+2,3.920000000e-1,5.199218750e-1,5.062500000e-2,
3.441250000e+2,3.917500000e-1,4.998437500e-1,9.843750000e-3,
3.418593750e+2,3.796875000e-1,4.900781250e-1,7.000000000e-2,
3.423906250e+2,3.805312500e-1,5.200000000e-1,6.054687500e-2,
3.457968750e+2,3.878750000e-1,5.100781250e-1,3.023437500e-2,
3.399062500e+2,3.842812500e-1,5.000000000e-1,3.945312500e-2,
3.442656250e+2,3.920937500e-1,5.000000000e-1,5.992187500e-2,
3.416093750e+2,3.834062500e-1,5.110937500e-1,5.031250000e-2,
3.400781250e+2,3.842500000e-1,5.192968750e-1,3.984375000e-2,
3.443750000e+2,3.881250000e-1,4.887500000e-1,4.976562500e-2,
3.455625000e+2,3.879375000e-1,4.905468750e-1,5.007812500e-2,
3.399531250e+2,3.880312500e-1,5.005468750e-1,4.085937500e-2,
3.442656250e+2,3.832187500e-1,5.102343750e-1,2.953125000e-2,
3.440625000e+2,3.768125000e-1,4.980468750e-1,7.000000000e-2,
3.459687500e+2,3.965312500e-1,4.693750000e-1,2.921875000e-2,
3.439687500e+2,3.868750000e-1,4.810156250e-1,4.179687500e-2,
3.437031250e+2,3.845000000e-1,5.000781250e-1,4.984375000e-2,
3.399218750e+2,3.923437500e-1,4.892187500e-1,2.984375000e-2,
3.420937500e+2,3.917812500e-1,4.906250000e-1,3.992187500e-2,
3.397968750e+2,3.872812500e-1,5.103906250e-1,3.007812500e-2,
3.378750000e+2,3.802187500e-1,4.993750000e-1,3.953125000e-2,
3.403906250e+2,3.925625000e-1,4.798437500e-1,4.046875000e-2,
3.480937500e+2,3.960000000e-1,5.089062500e-1,3.882812500e-2,
3.414375000e+2,3.960000000e-1,5.016406250e-1,6.757812500e-2,
3.360468750e+2,3.917812500e-1,4.910937500e-1,8.070312500e-2,
3.398437500e+2,3.967500000e-1,4.757031250e-1,6.210937500e-2,
3.382343750e+2,3.840000000e-1,4.592968750e-1,3.929687500e-2,
3.394687500e+2,3.918750000e-1,4.894531250e-1,1.000000000e-2,
3.462968750e+2,3.842500000e-1,4.800781250e-1,4.015625000e-2,
3.347031250e+2,3.877500000e-1,4.900000000e-1,3.000000000e-2,
3.356250000e+2,3.961562500e-1,4.802343750e-1,3.921875000e-2,
3.360000000e+2,3.880000000e-1,4.999218750e-1,7.000000000e-2,
3.379062500e+2,3.959375000e-1,4.696875000e-1,4.898437500e-2,
3.378593750e+2,3.883125000e-1,4.804687500e-1,1.984375000e-2,
3.401093750e+2,3.918437500e-1,4.896093750e-1,2.015625000e-2,
3.341093750e+2,3.880312500e-1,4.692968750e-1,3.054687500e-2,
3.357968750e+2,3.835625000e-1,4.702343750e-1,4.984375000e-2,
3.419375000e+2,4.000312500e-1,4.904687500e-1,2.968750000e-2,
3.440000000e+2,3.835937500e-1,4.784375000e-1,4.117187500e-2,
3.421718750e+2,3.800625000e-1,4.601562500e-1,4.984375000e-2,
3.379062500e+2,3.880937500e-1,4.817968750e-1,3.929687500e-2,
3.420156250e+2,3.920000000e-1,4.886718750e-1,4.140625000e-2,
3.361718750e+2,3.919687500e-1,4.687500000e-1,5.867187500e-2,
3.397031250e+2,3.879375000e-1,4.714062500e-1,3.015625000e-2,
3.459062500e+2,3.881562500e-1,4.789843750e-1,4.890625000e-2,
3.442031250e+2,3.963125000e-1,4.711718750e-1,9.531250000e-3,
3.400000000e+2,3.955625000e-1,4.897656250e-1,4.101562500e-2,
3.438437500e+2,3.878750000e-1,4.696093750e-1,3.000000000e-2,
3.441093750e+2,3.923125000e-1,4.802343750e-1,5.117187500e-2,
3.399218750e+2,3.962187500e-1,4.692968750e-1,3.906250000e-2,
3.458750000e+2,4.000937500e-1,4.700781250e-1,3.039062500e-2,
3.422500000e+2,3.999375000e-1,4.701562500e-1,5.007812500e-2,
3.438437500e+2,3.960312500e-1,4.695312500e-1,4.000000000e-2,
3.440000000e+2,3.920000000e-1,4.600781250e-1,3.968750000e-2,
3.423750000e+2,3.959687500e-1,4.798437500e-1,7.000000000e-2,
3.358906250e+2,3.922500000e-1,4.899218750e-1,4.000000000e-2,
3.435937500e+2,3.915937500e-1,4.819531250e-1,5.000000000e-2,
3.423281250e+2,3.961562500e-1,4.548437500e-1,6.000000000e-2,
3.420937500e+2,3.918750000e-1,4.444531250e-1,5.132812500e-2,
3.439531250e+2,3.992812500e-1,4.700000000e-1,3.960937500e-2,
3.420312500e+2,4.004687500e-1,4.500000000e-1,7.953125000e-2,
3.461093750e+2,3.955937500e-1,4.701562500e-1,6.093750000e-2,
3.438593750e+2,4.074375000e-1,4.599218750e-1,5.984375000e-2,
3.398281250e+2,4.050000000e-1,4.500000000e-1,5.046875000e-2,
3.359531250e+2,3.958750000e-1,4.602343750e-1,4.062500000e-2,
3.382187500e+2,4.040312500e-1,4.896093750e-1,2.960937500e-2,
3.420781250e+2,3.884687500e-1,4.705468750e-1,5.992187500e-2,
3.418125000e+2,3.956562500e-1,4.400000000e-1,3.007812500e-2,
3.380000000e+2,4.039687500e-1,4.600000000e-1,2.992187500e-2,
3.421093750e+2,4.041875000e-1,4.399218750e-1,3.945312500e-2,
3.460781250e+2,3.999062500e-1,4.600781250e-1,5.992187500e-2,
3.480000000e+2,4.081250000e-1,4.596875000e-1,4.046875000e-2,
3.440000000e+2,3.923125000e-1,4.398437500e-1,2.945312500e-2,
3.459687500e+2,3.958125000e-1,4.704687500e-1,5.000000000e-2,
3.459531250e+2,4.001250000e-1,4.589843750e-1,3.984375000e-2,
3.440312500e+2,3.840000000e-1,4.399218750e-1,6.000000000e-2,
3.458281250e+2,4.040625000e-1,4.500781250e-1,3.000000000e-2,
3.380156250e+2,4.000000000e-1,4.400000000e-1,2.953125000e-2,
3.460156250e+2,4.121875000e-1,4.400000000e-1,4.015625000e-2,
3.378906250e+2,4.036875000e-1,4.503906250e-1,3.984375000e-2,
3.400625000e+2,3.917500000e-1,4.700000000e-1,7.000000000e-2,
3.459843750e+2,3.881875000e-1,4.498437500e-1,5.101562500e-2,
3.460312500e+2,4.039375000e-1,4.400000000e-1,2.968750000e-2,
3.420000000e+2,4.041562500e-1,4.500781250e-1,4.992187500e-2,
3.437343750e+2,4.000000000e-1,4.500000000e-1,3.992187500e-2,
3.500000000e+2,4.000625000e-1,4.501562500e-1,6.000000000e-2,
3.380312500e+2,3.998437500e-1,4.700781250e-1,4.015625000e-2,
3.420000000e+2,4.082500000e-1,4.505468750e-1,4.976562500e-2,
3.440000000e+2,3.924062500e-1,4.596093750e-1,7.000000000e-2,
3.460000000e+2,4.027812500e-1,4.505468750e-1,5.992187500e-2,
3.440156250e+2,4.090312500e-1,4.587500000e-1,7.007812500e-2,
3.420000000e+2,3.973437500e-1,4.528125000e-1,5.140625000e-2,
3.420000000e+2,3.998437500e-1,4.399218750e-1,5.984375000e-2,
3.419218750e+2,4.120000000e-1,4.492187500e-1,8.023437500e-2,
3.480000000e+2,4.043750000e-1,4.580468750e-1,5.179687500e-2,
3.422031250e+2,4.000000000e-1,4.803125000e-1,2.992187500e-2,
3.399531250e+2,3.999375000e-1,4.512500000e-1,3.960937500e-2,
3.420781250e+2,4.038437500e-1,4.593750000e-1,4.976562500e-2,
3.379531250e+2,4.079687500e-1,4.414843750e-1,5.992187500e-2,
3.438750000e+2,4.040000000e-1,4.274218750e-1,6.007812500e-2,
3.401562500e+2,4.080312500e-1,4.697656250e-1,5.992187500e-2,
3.416562500e+2,3.918750000e-1,4.308593750e-1,6.046875000e-2,
3.441562500e+2,3.960000000e-1,4.295312500e-1,4.007812500e-2,
3.381718750e+2,3.880312500e-1,4.500000000e-1,5.953125000e-2,
3.379375000e+2,4.041562500e-1,4.800781250e-1,6.015625000e-2,
3.381093750e+2,4.040312500e-1,4.696093750e-1,4.015625000e-2,
3.358906250e+2,4.159687500e-1,4.595312500e-1,4.007812500e-2,
3.419843750e+2,4.039062500e-1,4.398437500e-1,5.000000000e-2,
3.379687500e+2,4.081562500e-1,4.498437500e-1,4.976562500e-2,
3.480312500e+2,4.117187500e-1,4.500000000e-1,3.992187500e-2,
3.419687500e+2,4.039687500e-1,4.399218750e-1,5.937500000e-2,
